# chrom	start	end	chrom	start	end	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep
chr5	77841404	77841624	chr5	77841404	77841623	0.022222222222222223	0.0	0.0	0.0	0.019417475728155338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.22413793103448276	0.008849557522123894	0.0	0.004273504273504274	0.0	0.0	0.0	0.0	0.0	0.0392156862745098	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	45.0	374.0	67.0	56.0	206.0	77.0	37.0	41.0	39.0	40.0	46.0	127.0	55.0	50.0	64.0	58.0	339.0	32.0	234.0	50.0	84.0	243.0	57.0	68.0	51.0	35.0	37.0	72.0	228.0	155.0	38.0
chr5	77971392	77971651	chr5	77971392	77971650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0	2.0	5.0	5.0	3.0	1.0	1.0	0.0	3.0	1.0	3.0	3.0	0.0	4.0	0.0	13.0	1.0	14.0	4.0	2.0	13.0	0.0	0.0	5.0	5.0	3.0	2.0	6.0	9.0	1.0
chr5	78264331	78264567	chr5	78264331	78264566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046153846153846156	0.0	0.0	0.013289036544850499	0.0	0.0	0.0032679738562091504	0.0	0.03529411764705882	0.0	0.0	0.0	0.0	0.0	0.9401197604790419	0.19148936170212766	62.0	427.0	72.0	65.0	224.0	83.0	38.0	40.0	42.0	47.0	52.0	128.0	40.0	44.0	84.0	65.0	420.0	53.0	301.0	62.0	82.0	306.0	86.0	85.0	66.0	31.0	61.0	70.0	259.0	167.0	47.0
chr5	78839247	78839357	chr5	78839247	78839356	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.04050632911392405	0.6382978723404256	0.007722007722007722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.006211180124223602	0.0	48.0	405.0	58.0	57.0	239.0	73.0	30.0	44.0	38.0	46.0	48.0	126.0	33.0	49.0	59.0	50.0	395.0	47.0	259.0	78.0	79.0	260.0	66.0	71.0	48.0	36.0	57.0	67.0	255.0	161.0	52.0
chr5	78949975	78950127	chr5	78949975	78950126	0.0	0.0	0.0	0.0	0.0	0.0	0.06818181818181818	0.0	0.023809523809523808	0.0	0.0	0.56	0.0	0.0	0.010526315789473684	0.014492753623188406	0.0019723865877712033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009009009009009	0.0	54.0	503.0	83.0	101.0	282.0	124.0	44.0	42.0	42.0	47.0	52.0	150.0	58.0	63.0	95.0	69.0	507.0	56.0	367.0	73.0	102.0	342.0	81.0	101.0	70.0	48.0	74.0	107.0	322.0	222.0	62.0
chr5	79332559	79332751	chr5	79332559	79332750	0.17391304347826086	0.15384615384615385	0.0	0.02857142857142857	0.01098901098901099	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.30434782608695654	0.9117647058823529	0.5625	0.045112781954887216	0.06666666666666667	0.14457831325301204	0.058823529411764705	0.17391304347826086	0.0	0.0	0.26666666666666666	0.1111111111111111	0.0	0.0	0.0	0.013513513513513514	0.07894736842105263	0.25	23.0	104.0	16.0	35.0	91.0	27.0	16.0	16.0	21.0	9.0	19.0	40.0	10.0	23.0	34.0	16.0	133.0	15.0	83.0	17.0	23.0	103.0	20.0	30.0	18.0	17.0	14.0	14.0	74.0	38.0	12.0
chr5	79448500	79449206	chr5	79448500	79449205	0.0	0.0	0.009615384615384616	0.11864406779661017	0.002785515320334262	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.0	0.0	0.0	0.016260162601626018	0.03571428571428571	0.1478770131771596	0.0	0.012958963282937365	0.0	0.0	0.0	0.007575757575757576	0.035211267605633804	0.0	0.0	0.0	0.0859375	0.0	0.855595667870036	0.047619047619047616	73.0	648.0	104.0	118.0	359.0	134.0	44.0	46.0	66.0	61.0	83.0	222.0	72.0	67.0	123.0	84.0	683.0	60.0	463.0	97.0	143.0	437.0	132.0	142.0	90.0	61.0	108.0	128.0	395.0	277.0	63.0
chr5	79554129	79554295	chr5	79554129	79554294	0.007462686567164179	0.0	0.0	0.0	0.2760416666666667	0.007352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.001394700139470014	0.0	0.010869565217391304	0.009259259259259259	0.006211180124223602	0.0	0.007194244604316547	0.0	0.0	0.0	0.0	0.0	0.0	0.954954954954955	0.5327102803738317	134.0	800.0	148.0	138.0	384.0	136.0	69.0	78.0	59.0	72.0	96.0	235.0	84.0	107.0	118.0	72.0	717.0	75.0	460.0	108.0	161.0	495.0	139.0	127.0	87.0	89.0	109.0	192.0	486.0	333.0	107.0
chr5	79658541	79658775	chr5	79658541	79658774	0.023809523809523808	0.014285714285714285	0.0	0.0	0.0	0.011764705882352941	0.0	0.0	0.02702702702702703	0.020833333333333332	0.02	0.007575757575757576	0.0	0.0	0.12359550561797752	0.22641509433962265	0.0	0.0	0.0	0.0	0.0	0.11912225705329153	0.04225352112676056	0.08235294117647059	0.05172413793103448	0.0	0.0	0.03296703296703297	0.021739130434782608	0.25	1.0	42.0	420.0	70.0	52.0	255.0	85.0	37.0	43.0	37.0	48.0	50.0	132.0	58.0	49.0	89.0	53.0	418.0	31.0	290.0	68.0	94.0	319.0	71.0	85.0	58.0	36.0	58.0	91.0	230.0	200.0	55.0
chr5	79794682	79794920	chr5	79794682	79794919	0.0	0.015625	0.0	0.0	0.041666666666666664	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.08	0.0	0.4	0.008130081300813009	0.0	0.036585365853658534	0.5	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	128.0	21.0	23.0	48.0	29.0	9.0	3.0	14.0	8.0	8.0	25.0	16.0	25.0	22.0	20.0	123.0	17.0	82.0	22.0	28.0	96.0	24.0	17.0	17.0	5.0	23.0	26.0	84.0	42.0	14.0
chr5	80303343	80303560	chr5	80303343	80303559	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.0	0.05555555555555555	0.0	0.4117647058823529	0.8300653594771242	0.23529411764705882	0.010101010101010102	0.0	0.038461538461538464	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.02727272727272727	0.02127659574468085	0.0	7.0	130.0	23.0	34.0	63.0	27.0	11.0	10.0	13.0	13.0	12.0	38.0	17.0	18.0	24.0	17.0	153.0	17.0	99.0	19.0	26.0	100.0	23.0	22.0	22.0	11.0	18.0	28.0	110.0	47.0	8.0
chr5	80422364	80423070	chr5	80422364	80423069	0.0	0.010752688172043012	0.0	0.0	0.041666666666666664	0.12	0.0	0.25	0.5555555555555556	0.14285714285714285	0.17647058823529413	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.016129032258064516	0.0	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	6.0	93.0	13.0	25.0	48.0	25.0	6.0	4.0	9.0	7.0	17.0	40.0	8.0	8.0	17.0	16.0	106.0	11.0	62.0	18.0	19.0	76.0	12.0	25.0	10.0	4.0	16.0	17.0	58.0	31.0	19.0
chr5	80476006	80476312	chr5	80476006	80476311	0.012987012987012988	0.005474452554744526	0.010869565217391304	0.0	0.010526315789473684	0.008695652173913044	0.0	0.09433962264150944	0.0	0.0	0.017857142857142856	0.006024096385542169	0.0	0.015873015873015872	0.0	0.16216216216216217	0.0	0.0	0.020172910662824207	0.0	0.0	0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.012578616352201259	0.9716981132075472	0.0273972602739726	77.0	548.0	92.0	99.0	285.0	115.0	56.0	53.0	51.0	70.0	56.0	166.0	60.0	63.0	102.0	74.0	531.0	45.0	347.0	82.0	119.0	333.0	84.0	102.0	50.0	39.0	77.0	113.0	318.0	212.0	73.0
chr5	80949906	80950931	chr5	80949906	80950930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	27.0	7.0	4.0	17.0	5.0	3.0	6.0	6.0	3.0	2.0	8.0	4.0	4.0	5.0	5.0	32.0	8.0	19.0	5.0	7.0	18.0	5.0	7.0	6.0	2.0	2.0	8.0	22.0	21.0	6.0
chr5	82561677	82562174	chr5	82561677	82562173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0
chr5	83314327	83315328	chr5	83314327	83315327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5	90108927	90109597	chr5	90108927	90109596	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	1.0	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	48.0	9.0	9.0	29.0	7.0	4.0	3.0	5.0	3.0	6.0	6.0	5.0	3.0	7.0	4.0	47.0	3.0	36.0	10.0	5.0	26.0	9.0	12.0	6.0	2.0	6.0	8.0	18.0	13.0	1.0
chr5	90287840	90288285	chr5	90287840	90288284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0
chr5	93128889	93129462	chr5	93128889	93129461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5	93731841	93732371	chr5	93731841	93732370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	3.0	2.0	4.0	2.0	4.0	3.0	3.0	0.0	4.0	2.0	1.0	2.0	2.0	3.0	13.0	4.0	19.0	1.0	1.0	15.0	7.0	6.0	8.0	2.0	7.0	2.0	10.0	4.0	1.0
chr5	95794614	95795035	chr5	95794614	95795034	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	8.0	2.0	2.0	2.0	1.0	15.0	2.0	18.0	1.0	2.0	7.0	3.0	0.0	1.0	1.0	0.0	2.0	5.0	2.0	0.0
chr5	95992212	95992496	chr5	95992212	95992495	0.05	0.010810810810810811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0967741935483871	0.0	0.0	0.08	0.34615384615384615	0.006535947712418301	0.1111111111111111	0.05732484076433121	0.0	0.0	0.022388059701492536	0.04878048780487805	0.3	0.9354838709677419	0.0	0.0	0.0	0.023809523809523808	0.07462686567164178	0.037037037037037035	20.0	185.0	24.0	37.0	88.0	35.0	16.0	22.0	16.0	16.0	26.0	62.0	36.0	25.0	25.0	26.0	153.0	27.0	157.0	33.0	37.0	134.0	41.0	40.0	31.0	16.0	19.0	44.0	126.0	67.0	27.0
chr5	96267743	96268320	chr5	96267743	96268319	0.13513513513513514	0.027131782945736434	0.0	0.22727272727272727	0.03597122302158273	0.01818181818181818	0.0	0.02631578947368421	1.0	0.9642857142857143	0.7272727272727273	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.07142857142857142	0.45714285714285713	0.1875	0.34615384615384615	0.005649717514124294	0.0	0.0	0.0	0.0	0.0	0.02	0.013071895424836602	0.01	0.0	37.0	258.0	51.0	44.0	139.0	55.0	32.0	38.0	34.0	28.0	33.0	76.0	21.0	30.0	43.0	42.0	245.0	28.0	175.0	32.0	52.0	177.0	44.0	49.0	34.0	21.0	44.0	50.0	153.0	100.0	26.0
chr5	98401506	98402380	chr5	98401506	98402379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5	102067996	102068652	chr5	102067996	102068651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1	0.0	0.0	0.0	0.0	0.16666666666666666	0.010101010101010102	0.0	0.029850746268656716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	94.0	20.0	17.0	55.0	14.0	12.0	8.0	13.0	11.0	10.0	22.0	10.0	7.0	8.0	12.0	99.0	5.0	67.0	8.0	20.0	75.0	16.0	22.0	22.0	6.0	15.0	19.0	56.0	28.0	9.0
chr5	102092552	102092803	chr5	102092552	102092802	0.0	0.0	0.8769230769230769	0.0	0.008368200836820083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.005333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	351.0	65.0	89.0	239.0	83.0	37.0	53.0	41.0	40.0	44.0	142.0	45.0	41.0	72.0	38.0	375.0	38.0	246.0	51.0	75.0	233.0	50.0	70.0	57.0	27.0	55.0	66.0	236.0	149.0	35.0
chr5	102208516	102209276	chr5	102208516	102209275	0.0	0.0	0.8888888888888888	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.009523809523809525	0.0	0.0	0.011111111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021739130434782608	0.0	9.0	139.0	27.0	38.0	73.0	27.0	15.0	13.0	19.0	18.0	16.0	42.0	17.0	16.0	24.0	17.0	122.0	22.0	105.0	26.0	27.0	90.0	21.0	27.0	19.0	14.0	18.0	26.0	88.0	46.0	13.0
chr5	107100016	107100746	chr5	107100016	107100745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr5	107293661	107293785	chr5	107293661	107293784	0.043478260869565216	0.0	0.0	0.0	0.013793103448275862	0.0	0.0	0.058823529411764705	0.05555555555555555	1.0	0.41379310344827586	0.0	0.0	0.0	0.057692307692307696	0.0967741935483871	0.0	0.0	0.0	0.0	0.02702702702702703	0.006097560975609756	0.0	0.0	0.08	0.0	0.0	0.0	0.10144927536231885	0.014084507042253521	0.0	23.0	214.0	35.0	46.0	145.0	48.0	13.0	34.0	18.0	23.0	29.0	58.0	23.0	30.0	52.0	31.0	222.0	26.0	176.0	27.0	37.0	164.0	37.0	42.0	25.0	20.0	29.0	53.0	138.0	71.0	29.0
chr5	107353189	107353575	chr5	107353189	107353574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	1.0	47.0	6.0	10.0	31.0	14.0	6.0	3.0	9.0	6.0	4.0	15.0	2.0	4.0	14.0	6.0	45.0	3.0	40.0	5.0	7.0	29.0	9.0	10.0	7.0	4.0	3.0	10.0	22.0	23.0	5.0
chr5	107758913	107759399	chr5	107758913	107759398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.225	0.0	0.0	0.0	0.0	0.0625	0.0	0.7692307692307693	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	29.0	5.0	6.0	17.0	3.0	2.0	2.0	3.0	3.0	5.0	9.0	3.0	2.0	6.0	3.0	40.0	0.0	31.0	3.0	9.0	16.0	8.0	13.0	6.0	3.0	2.0	6.0	19.0	6.0	4.0
chr5	109005501	109005780	chr5	109005501	109005779	0.0	0.019138755980861243	0.0	0.027777777777777776	0.18248175182481752	0.0	0.0	0.0	0.85	0.037037037037037035	0.0	0.0	0.0	0.0	0.03125	0.21052631578947367	0.014563106796116505	0.0	0.006535947712418301	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.02702702702702703	0.006993006993006993	0.01	0.0	25.0	209.0	26.0	36.0	137.0	45.0	23.0	27.0	20.0	27.0	27.0	49.0	26.0	33.0	32.0	19.0	206.0	26.0	153.0	38.0	44.0	134.0	29.0	39.0	22.0	11.0	35.0	37.0	143.0	100.0	29.0
chr5	109214610	109215087	chr5	109214610	109215086	0.0	0.03614457831325301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.9285714285714286	0.2	0.0	0.0	0.017857142857142856	0.0	0.0	0.10909090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.0	0.0	4.0	83.0	9.0	18.0	42.0	22.0	11.0	5.0	10.0	4.0	9.0	21.0	13.0	8.0	14.0	15.0	58.0	7.0	56.0	14.0	22.0	55.0	14.0	16.0	10.0	8.0	11.0	16.0	38.0	21.0	6.0
chr5	112799247	112799700	chr5	112799247	112799699	0.047619047619047616	0.03111111111111111	0.0	0.0	0.009433962264150943	0.02631578947368421	0.14285714285714285	0.0625	0.39285714285714285	0.5714285714285714	0.45454545454545453	0.28378378378378377	0.045454545454545456	0.7692307692307693	0.03125	0.48	0.0091324200913242	0.045454545454545456	0.022388059701492536	0.03571428571428571	0.0	0.015873015873015872	0.15	0.1590909090909091	0.0	0.058823529411764705	0.0	0.022727272727272728	0.03875968992248062	0.0	0.0	21.0	225.0	19.0	31.0	106.0	38.0	14.0	16.0	28.0	28.0	22.0	74.0	22.0	26.0	32.0	25.0	219.0	22.0	134.0	28.0	45.0	126.0	40.0	44.0	20.0	17.0	25.0	44.0	129.0	69.0	26.0
chr5	112953980	112954101	chr5	112953980	112954100	0.03773584905660377	0.011013215859030838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6987951807228916	0.0	0.0	0.0	0.07272727272727272	0.0	0.0	0.0033222591362126247	0.0	0.0	0.0	0.0	0.09411764705882353	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	53.0	454.0	71.0	83.0	226.0	86.0	33.0	39.0	40.0	41.0	49.0	166.0	44.0	59.0	70.0	55.0	397.0	34.0	301.0	53.0	91.0	283.0	90.0	85.0	59.0	41.0	44.0	82.0	244.0	178.0	49.0
chr5	115823862	115824657	chr5	115823862	115824656	0.0	0.0035087719298245615	0.0	0.0	0.013793103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9864864864864865	0.14285714285714285	0.0	0.0	0.0051813471502590676	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	34.0	285.0	54.0	42.0	145.0	65.0	21.0	30.0	29.0	27.0	31.0	79.0	27.0	37.0	74.0	42.0	305.0	42.0	193.0	42.0	43.0	206.0	51.0	60.0	40.0	40.0	40.0	54.0	176.0	121.0	26.0
chr5	115843874	115844062	chr5	115843874	115844061	0.0	0.0	0.0	0.09433962264150944	0.18181818181818182	0.0	0.0	0.0	0.11764705882352941	1.0	0.08	0.0	0.0	0.07142857142857142	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	195.0	33.0	53.0	121.0	52.0	23.0	10.0	17.0	25.0	25.0	57.0	29.0	28.0	33.0	18.0	186.0	20.0	130.0	25.0	41.0	155.0	35.0	41.0	20.0	16.0	26.0	56.0	136.0	60.0	29.0
chr5	117926095	117927343	chr5	117926095	117927342	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	3.0	4.0	0.0	2.0	0.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	11.0	0.0	1.0	2.0	0.0	3.0	1.0	3.0	2.0	1.0	0.0	0.0	7.0	2.0	1.0
chr5	118635097	118635285	chr5	118635097	118635284	0.0	0.0024330900243309003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.7747524752475248	0.05714285714285714	0.03676470588235294	0.0	0.02857142857142857	0.0035335689045936395	0.0	0.0	0.0	0.0	0.016666666666666666	0.011494252873563218	0.0	0.0	0.0	48.0	411.0	60.0	70.0	254.0	80.0	33.0	46.0	39.0	36.0	52.0	135.0	51.0	42.0	62.0	48.0	404.0	35.0	272.0	62.0	70.0	283.0	75.0	92.0	41.0	42.0	60.0	87.0	237.0	161.0	42.0
chr5	118635508	118635758	chr5	118635508	118635757	0.0375	0.016581632653061226	0.014705882352941176	0.0	0.05496828752642706	0.0125	0.025	0.0	0.0	0.0	0.0	0.020491803278688523	0.0	0.0	0.0	0.1092436974789916	0.9875846501128668	0.17894736842105263	0.06769825918762089	0.037037037037037035	0.09259259259259259	0.009652509652509652	0.0	0.0	0.0	0.0	0.0	0.0	0.008583690987124463	0.0	0.0	80.0	784.0	136.0	134.0	473.0	160.0	80.0	87.0	83.0	77.0	68.0	244.0	79.0	93.0	113.0	119.0	886.0	95.0	517.0	108.0	162.0	518.0	117.0	158.0	96.0	85.0	139.0	174.0	466.0	312.0	93.0
chr5	118635783	118636033	chr5	118635783	118636032	0.037037037037037035	0.0	0.0	0.0	0.12322274881516587	0.0	0.029850746268656716	0.0	0.0	0.0	0.0	0.022641509433962263	0.0	0.0	0.0	0.0	0.8851174934725848	0.07142857142857142	0.061946902654867256	0.2727272727272727	0.0728476821192053	0.003937007874015748	0.0	0.0	0.0	0.0	0.0	0.0	0.00404040404040404	0.0	0.0	81.0	787.0	127.0	125.0	422.0	153.0	67.0	98.0	73.0	85.0	77.0	265.0	68.0	96.0	109.0	101.0	766.0	70.0	565.0	121.0	151.0	508.0	105.0	155.0	83.0	63.0	107.0	176.0	495.0	281.0	87.0
chr5	119322866	119323267	chr5	119322866	119323266	0.13333333333333333	0.0675990675990676	0.0	0.0	0.0045871559633027525	0.023529411764705882	0.0	0.025	0.06976744186046512	0.0	0.024390243902439025	0.06086956521739131	0.0	0.018867924528301886	0.0	0.24	0.010526315789473684	0.02631578947368421	0.0	0.022727272727272728	0.0	0.0846774193548387	0.0	0.07317073170731707	0.03773584905660377	0.7073170731707317	0.5094339622641509	0.0	0.0	0.0	0.01818181818181818	30.0	429.0	58.0	80.0	218.0	85.0	34.0	40.0	43.0	39.0	41.0	115.0	39.0	53.0	83.0	50.0	380.0	38.0	256.0	44.0	78.0	248.0	70.0	82.0	53.0	41.0	53.0	71.0	204.0	135.0	55.0
chr5	121052221	121052454	chr5	121052221	121052453	0.0	0.0	0.0	0.22448979591836735	0.0072992700729927005	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.2962962962962963	0.01171875	0.0	0.00625	0.0	0.017543859649122806	0.4114285714285714	0.9512195121951219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	263.0	41.0	49.0	137.0	52.0	27.0	25.0	23.0	29.0	35.0	72.0	27.0	30.0	45.0	27.0	256.0	24.0	160.0	33.0	57.0	175.0	41.0	49.0	28.0	18.0	24.0	54.0	160.0	82.0	24.0
